Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179245,23513 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1925,Magnolia Park At Wildewo\Lot 17\Phase 2\Magnolia Park At Wil,,,94200,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179248,23531 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.2274,Magnolia Park At Wildewo\Lot 20\Phase 2\Magnolia Park At Wil,,,95800,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179286,23482 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1428,Magnolia Park At Wildewo\Lot 87\Phase 2\Magnolia Park At Wil,,,91800,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179288,23470 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1764,Magnolia Park At Wildewo\Lot 89\Phase 2\Magnolia Park At Wil,,,93400,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179289,23464 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1756,Magnolia Park At Wildewo\Lot 90\Phase 2\Magnolia Park At Wil,,,93400,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 110,,Reston,VA,20190,3-179293,23440 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1469,Magnolia Park At Wildewo\Lot 94\Phase 2\Magnolia Park At Wil,,,92000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 110,,Reston,VA,20190,3-179294,23434 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1435,Magnolia Park At Wildewo\Lot 95\Phase 2\Magnolia Park At Wil,,,91800,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179296,23404 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1389,Magnolia Park At Wildewo\Lot 97\Phase 2\Magnolia Park At Wil,,,91600,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179297,23398 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1389,Magnolia Park At Wildewo\Lot 98\Phase 2\Magnolia Park At Wil,,,91600,
Company,,,Earley Properties Llc A Maryland Limited Liability Compa,,,,,3466 Governors Island Dr,,Denver,NC,28037,3-179568,22820 Longmore St,Longmores Subd,St Mary's County,MD,20650,0.1322,\Lot 12\Plat 1/94\Longmores Subd,,,81300,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179593,41404 Doctors Crossing Road,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 155\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179594,41408 Doctors Crossing Road,Clark'S Rest,St Mary's County,MD,20650,0.1521,Clark'S Rest\Lot 156\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179615,41440 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1712,Clark'S Rest\Lot 177\Phase 2\Clarks Rest,,,93200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179616,41444 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 178\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179617,41448 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 179\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179618,41452 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 180\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179619,41456 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 181\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179620,41460 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 182\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179621,41464 Osborne Lane,Clark'S Rest,St Mary's County,MD,20650,0.1515,Clark'S Rest\Lot 183\Phase 2\Clarks Rest,,,92200,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179625,41333 Chestnut Hill St,Clark'S Rest,St Mary's County,MD,20650,0.1452,Clark'S Rest\Lot 187\Phase 2\Clarks Rest,,,91900,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179626,41329 Chestnut Hill St,Clark'S Rest,St Mary's County,MD,20650,0.1452,Clark'S Rest\Lot 188\Phase 2\Clarks Rest,,,91900,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179628,41321 Chestnut Hill St,Clark'S Rest,St Mary's County,MD,20650,0.1452,Clark'S Rest\Lot 190\Phase 2\Clarks Rest,,,91900,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179640,23278 Clarks Rest Road,Clark'S Rest,St Mary's County,MD,20650,0.2204,Clark'S Rest\Lot 251\Phase 2\Clarks Rest,,,95500,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179641,23274 Clarks Rest Road,Clark'S Rest,St Mary's County,MD,20650,0.2199,Clark'S Rest\Lot 252\Phase 2\Clarks Rest,,,95500,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179763,43779 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0383,Evergreen Park At Wildew\Lot 79\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179764,43773 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 80\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179765,43767 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 81\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179766,43761 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 82\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179767,43755 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 83\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179768,43749 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 84\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179769,43743 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 85\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179770,43737 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0383,Evergreen Park At Wildew\Lot 86\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179779,43671 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0383,Evergreen Park At Wildew\Lot 95\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179780,43665 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 96\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179781,43659 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 97\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179782,43653 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 98\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179783,43647 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 99\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179784,43641 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 100\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179785,43635 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0292,Evergreen Park At Wildew\Lot 101\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179786,43629 Winterberry Way,Evergreen Park At Wildew,St Mary's County,MD,20619,0.0381,Evergreen Park At Wildew\Lot 102\Phases 2 & 3\Evergreen Park,,,45000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179859,Beaver Creek Dr,Wildewood Recreation Are,St Mary's County,MD,20619,8.64,Wildewood Recreation Are\Outparcel B\Plat 74/25\Wildewood Re,,,43200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179919,41482 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0949,Clark'S Rest\Lot 116\Phase 1-A\Clarks Rest,,,86000,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179920,41488 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0523,Clark'S Rest\Lot 117\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179921,41494 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0523,Clark'S Rest\Lot 118\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179922,41500 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0523,Clark'S Rest\Lot 119\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179923,41506 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0796,Clark'S Rest\Lot 120\Phase 1-A\Clarks Rest,,,82700,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179924,41512 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0796,Clark'S Rest\Lot 121\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179925,41518 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0523,Clark'S Rest\Lot 122\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179926,41524 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0523,Clark'S Rest\Lot 123\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179927,41530 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0523,Clark'S Rest\Lot 124\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179928,41536 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0796,Clark'S Rest\Lot 125\Phase 1-A\Clarks Rest,,,76800,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179934,41392 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.1151,Clark'S Rest\Lot 131\Phase 1-A\Clarks Rest,,,90400,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179935,41398 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 132\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179936,41404 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 133\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179937,41410 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 134\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179938,41416 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0964,Clark'S Rest\Lot 135\Phase 1-A\Clarks Rest,,,86300,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179939,41422 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0964,Clark'S Rest\Lot 136\Phase 1-A\Clarks Rest,,,86300,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179940,41428 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 137\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179941,41434 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 138\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179942,41440 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 139\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179943,41446 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0964,Clark'S Rest\Lot 140\Phase 1-A\Clarks Rest,,,86300,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179944,41452 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0964,Clark'S Rest\Lot 141\Phase 1-A\Clarks Rest,,,86300,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179945,41458 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 142\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179946,41464 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 143\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179947,41470 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.0634,Clark'S Rest\Lot 144\Phase 1-A\Clarks Rest,,,79200,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179948,41476 Margrove Cir,Clark'S Rest,St Mary's County,MD,20650,0.1151,Clark'S Rest\Lot 145\Phase 1-A\Clarks Rest,,,90500,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179954,23267 Crestmar Lane,Clark'S Rest,St Mary's County,MD,20650,0.1571,Clark'S Rest\Lot 500-228\Phase 2-A\Clarks Rest,,,92500,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179955,23271 Crestmar Lane,Clark'S Rest,St Mary's County,MD,20650,0.1571,Clark'S Rest\Lot 500-229\Phase 2-A\Clarks Rest,,,92500,
Company,,,Calvert Llc,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-179957,23279 Crestmar Lane,Clark'S Rest,St Mary's County,MD,20650,0.1571,Clark'S Rest\Lot 500-231\Phase 2-A\Clarks Rest,,,92500,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179975,43877 Tallwood Road,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.2126,Leyland Park At Wildewoo\Lot 68\Leyland Park At Wildewoo\,,,95100,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 110,,Reston,VA,20190,3-179976,43883 Tallwood Road,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.2126,Leyland Park At Wildewoo\Lot 69\Leyland Park At Wildewoo\,,,95100,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179978,43901 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.2383,Leyland Park At Wildewoo\Lot 71\Leyland Park At Wildewoo\,,,96200,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179979,43907 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1502,Leyland Park At Wildewoo\Lot 72\Plat 74/79\Leyland Park At W,,,92100,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179980,43913 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1607,Leyland Park At Wildewoo\Lot 73\Plat 74/79\Leyland Park At W,,,91600,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179981,43919 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1875,Leyland Park At Wildewoo\Lot 74\Plat 74/79\Leyland Park At W,,,93900,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179982,23323 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.2099,Leyland Park At Wildewoo\Lot 75\Plat 74/79\Leyland Park At W,,,95000,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179985,23322 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1852,Leyland Park At Wildewoo\Lot 78\Plat 74/79\Leyland Park At W,,,92300,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179986,23328 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1669,Leyland Park At Wildewoo\Lot 79\Plat 74/79\Leyland Park At W,,,92900,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179987,23334 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1638,Leyland Park At Wildewoo\Lot 80\Plat 74/79\Leyland Park At W,,,92800,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179988,23340 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1901,Leyland Park At Wildewoo\Lot 81\Plat 74/79\Leyland Park At W,,,94100,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179989,23346 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1994,Leyland Park At Wildewoo\Lot 82\Plat 74/79\Leyland Park At W,,,94500,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179992,43912 Tallwood Road,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1996,Leyland Park At Wildewoo\Lot 85\Plat 74/79\Leyland Park At W,,,92700,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179993,23347 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1469,Leyland Park At Wildewoo\Lot 86\Plat 74/79\Leyland Park At W,,,91300,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179994,23341 Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1625,Leyland Park At Wildewoo\Lot 87\Plat 74/79\Leyland Park At W,,,92700,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179995,43920 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1738,Leyland Park At Wildewoo\Lot 88\Plat 74/79\Leyland Park At W,,,92000,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179996,43914 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1719,Leyland Park At Wildewoo\Lot 89\Plat 74/79\Leyland Park At W,,,93200,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179997,43908 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1719,Leyland Park At Wildewoo\Lot 90\Plat 74/79\Leyland Park At W,,,91900,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-179998,43902 Monterey St,Leyland Park At Wildewoo,St Mary's County,MD,20619,0.1485,Leyland Park At Wildewoo\Lot 91\Plat 74/79\Leyland Park At W,,,92100,
Company,,,Wildewood Residential Llc,,,,,9475 Lottsford Rd Ste 280,,Upper Marlboro,MD,20774,3-180001,Sawara Ct,Leyland Park At Wildewoo,St Mary's County,MD,20619,11.75,Leyland Park At Wildewoo\Parcel E\Plat 74/79\Leyland Park At,,,29300,
Company,,,Breton Oaks Llc,,,,,44841 Glebe Ln,,Valley Lee,MD,20692,3-180296,40624 Breton Oaks Lane,Breton Oaks Minor Subd,St Mary's County,MD,20650,1.49,Breton Oaks Minor Subd\Lot 3\Plat 75/71\Breton Oaks Minor Su,,,97400,
Company,,,Quality Built Homes Inc,,,,,5341 Ketch Rd,,Prince Frederick,MD,20678,3-180307,23056 Town Run Dr,The Meadows At Town Run,St Mary's County,MD,20650,0.2694,The Meadows At Town Run\Lot 39\Phase 1\The Meadows At Town R,,,14500,
Company,,,Quality Built Homes Inc,,,,,5341 Ketch Rd,,Prince Frederick,MD,20678,3-180308,44012 Cotton Tail Ct,The Meadows At Town Run,St Mary's County,MD,20650,0.1928,The Meadows At Town Run\Lot 40\Phase 1\The Meadows At Town R,,,14000,
Company,,,Quality Built Homes Inc,,,,,5341 Ketch Rd,,Prince Frederick,MD,20678,3-180309,44018 Cotton Tail Ct,The Meadows At Town Run,St Mary's County,MD,20650,0.1654,The Meadows At Town Run\Lot 41\Phase 1\The Meadows At Town R,,,13800,
